attention_score,news_total,blog_total,policy_total,twitter_total,facebook_total,mendeley_total,fk_id_crp,fk_id_phases,fk_id_altmetrics_info
0,0,0,0,0,0,0,12,108,5412
1,0,0,0,1,0,21,12,108,5413
0,0,0,0,0,0,0,12,108,2496
0,0,0,0,0,0,0,12,108,2497
1,0,0,0,2,1,16,12,108,2498
0,0,0,0,0,0,0,12,108,2499
0,0,0,0,0,0,0,12,108,2500
0,0,0,0,0,0,0,12,108,2501
0,0,0,0,0,0,0,12,108,2502
0,0,0,0,0,0,0,12,108,2503
0,0,0,0,0,0,0,12,108,2504
1,0,0,0,1,0,20,12,108,2505
13,0,0,0,17,0,29,12,108,2506
4,0,0,0,7,0,5,12,108,2507
3,0,0,0,2,1,29,12,108,2508
0,0,0,0,0,0,0,12,108,2509
0,0,0,0,0,0,0,12,108,2510
0,0,0,0,0,0,0,12,108,2511
2,0,0,0,2,0,81,12,108,5414
15,0,0,0,24,0,29,12,108,5415
1,0,0,0,3,0,27,12,108,5416
1,0,0,0,1,0,10,12,108,2512
0,0,0,0,0,0,0,12,108,2513
20,0,0,0,30,0,38,12,108,2514
0,0,0,0,0,0,0,12,108,2515
2,0,0,0,2,0,18,12,108,2516
6,0,0,0,9,0,7,12,108,2517
0,0,0,0,0,0,0,12,108,2518
1,0,0,0,1,0,52,12,108,2519
0,0,0,0,0,0,0,12,108,2520
1,0,0,0,1,0,23,12,108,5417
0,0,0,0,0,0,0,12,108,5418
2,0,0,0,3,0,29,12,108,5419
0,0,0,0,0,0,0,12,108,2521
1,0,0,0,2,0,16,12,108,2522
0,0,0,0,0,0,0,12,108,2523
0,0,0,0,0,0,0,12,108,2524
4,0,0,0,7,1,34,12,108,2525
245,16,4,0,157,8,330,12,108,2526
1,0,0,0,1,0,47,12,108,2527
1,0,0,0,2,0,48,12,108,2528
7,0,0,0,9,0,12,12,108,2529
0,0,0,0,0,0,0,12,108,2530
9,0,0,0,13,0,27,12,108,2531
2,0,0,0,2,0,18,12,108,2532
0,0,0,0,0,0,0,12,108,2533
13,0,0,0,20,1,9,12,108,5420
1,0,0,0,1,1,33,12,108,2534
1,0,0,0,1,0,53,12,108,2535
2,0,0,0,3,0,6,12,108,2536
0,0,0,0,0,0,0,12,108,2537
0,0,0,0,0,0,0,12,108,2538
4,0,0,0,6,0,15,12,108,2539
1,0,0,0,2,0,19,12,108,2540
5,0,0,0,6,0,14,12,108,2541
0,0,0,0,0,0,0,12,108,2542
0,0,0,0,0,0,0,12,108,5421
1,0,0,0,1,0,28,12,108,2543
1,0,0,0,1,0,49,12,108,2544
1,0,0,0,1,0,14,12,108,2545
0,0,0,0,0,0,0,12,108,2546
0,0,0,0,0,0,0,12,108,2547
5,0,0,0,7,1,61,12,108,2548
0,0,0,0,0,0,0,12,108,2549
0,0,0,0,0,0,0,12,108,2550
1,0,0,0,2,1,51,12,108,2551
0,0,0,0,0,0,0,12,108,2552
30,2,1,0,10,0,43,12,108,2553
0,0,0,0,0,0,0,12,108,2554
1,0,0,0,1,0,221,12,108,2555
34,2,1,1,7,0,195,12,108,5422
1,0,0,0,1,0,20,12,108,5423
4,0,0,0,3,1,27,12,108,2556
1,0,0,0,1,0,22,12,108,2557
0,0,0,0,0,0,0,12,108,2558
19,0,1,0,18,1,61,12,108,2559
5,0,0,0,5,1,83,12,108,2560
2,0,0,0,2,0,151,12,108,2561
4,0,0,0,5,0,6,12,108,2562
1,0,0,0,2,0,20,12,108,2563
2,0,0,0,4,0,25,12,108,2564
0,0,0,0,0,0,0,12,108,5424
0,0,0,0,0,0,0,12,108,5425
1,0,0,0,0,1,29,12,108,5426
0,0,0,0,0,0,0,12,108,5427
0,0,0,0,0,0,0,12,108,2565
4,0,0,0,4,0,43,12,108,2566
3,0,0,0,2,1,24,12,108,2567
0,0,0,0,0,0,0,12,108,2568
0,0,0,0,0,0,0,12,108,2569
7,0,0,0,14,0,10,12,108,2570
4,0,0,0,4,0,50,12,108,2571
0,0,0,0,0,0,0,12,108,2572
0,0,0,0,0,0,0,12,108,5428
26,1,2,0,10,1,58,12,108,5429
1,0,0,0,2,0,35,12,108,5430
0,0,0,0,0,0,0,12,108,2573
6,0,0,0,11,0,38,12,108,2574
2,0,0,0,3,0,21,12,108,2575
1,0,0,0,1,0,17,12,108,2576
0,0,0,0,0,0,0,12,108,2577
1,0,0,0,1,0,55,12,108,2578
19,0,0,0,35,0,104,12,108,2579
1,0,0,0,0,1,17,12,108,2580
0,0,0,0,0,0,0,12,108,2581
0,0,0,0,0,0,0,12,108,2582
3,0,0,0,4,0,17,12,108,2583
7,1,0,0,0,0,22,12,108,2584
7,1,0,0,0,0,57,12,108,2585
0,0,0,0,0,0,0,12,108,2586
0,0,0,0,0,0,0,12,108,2587
19,0,1,0,18,1,44,12,108,2588
1,0,0,0,1,1,36,12,108,5431
2,0,0,0,2,0,16,12,108,5432
7,0,0,0,13,0,20,12,108,5433
0,0,0,0,0,0,0,12,108,2589
3,0,0,0,2,1,26,12,108,2590
1,0,0,0,1,0,44,12,108,2591
12,0,0,0,16,0,31,12,108,2592
8,1,0,0,0,0,47,12,108,2593
3,0,0,0,3,0,25,12,108,2594
3,0,0,1,0,0,34,12,108,2595
2,0,0,0,2,1,30,12,108,2596
0,0,0,0,0,0,0,12,108,2597
0,0,0,0,0,0,0,12,108,5434
0,0,0,0,0,0,0,12,108,5435
3,0,0,0,4,0,63,12,108,2598
2,0,0,0,3,1,14,12,108,2599
0,0,0,0,0,0,0,12,108,2600
1,0,0,0,2,0,23,12,108,2601
0,0,0,0,0,0,0,12,108,2602
1,0,0,0,1,0,47,12,108,2603
2,0,0,0,2,0,13,12,108,2604
0,0,0,0,0,0,0,12,108,2605
0,0,0,0,0,0,0,12,108,2606
0,0,0,0,0,0,0,12,108,2607
0,0,0,0,0,0,0,12,108,2608
1,0,0,0,1,0,35,12,108,2609
2,0,0,0,2,1,22,12,108,2610
2,0,0,0,4,0,49,12,108,2611
0,0,0,0,0,0,0,12,108,2612
28,3,0,0,4,0,4,12,108,2613
0,0,0,0,0,0,0,12,108,2614
0,0,0,0,0,0,0,12,108,2615
15,0,0,0,26,3,11,12,108,5436
0,0,0,0,0,0,0,12,108,5437
0,0,0,0,0,0,0,12,108,5438
0,0,0,0,0,0,0,12,108,5439
9,0,0,0,17,0,66,12,108,5440
1,0,0,0,1,0,8,12,108,2616
0,0,0,0,0,0,0,12,108,2617
153,6,2,0,151,5,274,12,108,2618
19,0,1,0,11,1,64,12,108,2619
0,0,0,0,0,0,0,12,108,2620
0,0,0,0,0,0,0,12,108,2621
1,0,0,0,1,0,41,12,108,2622
0,0,0,0,0,0,0,12,108,2623
0,0,0,0,0,0,0,12,108,2624
0,0,0,0,0,0,0,12,108,2625
0,0,0,0,0,0,0,12,108,2626
1,0,0,0,2,0,13,12,108,2627
0,0,0,0,0,0,0,12,108,2628
1,0,0,0,2,0,15,12,108,2629
0,0,0,0,0,0,0,12,108,2630
6,0,0,0,9,2,23,12,108,5441
19,1,1,0,8,0,37,12,108,5442
0,0,0,0,0,0,0,12,108,5443
2,0,0,0,3,0,104,12,108,5444
4,0,0,0,4,1,18,12,108,5445
0,0,0,0,0,0,0,12,108,5446
3,0,0,0,3,1,15,12,108,5447
5,0,0,0,12,0,116,12,108,5448
11,0,1,0,8,0,71,12,108,5449
0,0,0,0,0,0,0,12,108,5450
0,0,0,0,0,0,0,12,108,5451
93,2,1,0,123,9,195,12,108,2631
0,0,0,0,0,0,0,12,108,2632
1,0,0,0,3,0,31,12,108,2633
13,0,2,0,1,0,29,12,108,2634
1,0,0,0,1,1,18,12,108,2635
21,0,1,0,30,0,26,12,108,2636
0,0,0,0,0,0,0,12,108,2637
0,0,0,0,0,0,0,12,108,2638
0,0,0,0,0,0,0,12,108,2639
1,0,0,0,1,1,76,12,108,2640
15,1,0,0,7,0,89,12,108,2641
6,0,0,0,7,0,14,12,108,2642
3,0,0,0,4,0,36,12,108,2643
2,0,0,0,3,1,41,12,108,2644
30,0,0,0,36,0,43,12,108,2645
0,0,0,0,0,0,0,12,108,2646
2,0,0,0,2,1,11,12,108,2647
4,0,0,0,6,0,32,12,108,2648
0,0,0,0,0,0,0,12,108,2649
9,0,0,0,12,0,49,12,108,2650
1,0,0,0,1,0,66,12,108,2651
0,0,0,0,0,0,0,12,108,5452
3,0,0,0,4,0,59,12,108,5453
9,0,1,0,3,1,39,12,108,5454
8,0,0,0,13,0,16,12,108,5455
10,0,1,0,7,0,32,12,108,5456
56,2,0,0,57,1,102,12,108,5457
19,0,0,1,25,0,86,12,108,5458
1,0,0,0,0,1,26,12,108,5459
0,0,0,0,0,0,0,12,108,5460
3,0,0,0,6,0,12,12,108,5461
1,0,0,0,1,0,141,12,108,5462
0,0,0,0,0,0,0,12,108,5463
12,0,0,1,13,0,157,12,108,5464
0,0,0,0,0,0,0,12,108,5465
2,0,0,0,2,0,8,12,111,5466
5,0,0,0,5,1,40,12,111,5467
1,0,0,0,1,1,14,12,111,5468
3,0,0,0,2,1,27,12,111,5469
42,0,0,0,56,8,36,12,111,5470
0,0,0,0,0,0,0,12,111,5471
0,0,0,0,0,0,0,12,111,5472
2,0,0,0,3,0,19,12,111,5473
52,0,0,0,75,1,40,12,111,5474
10,0,0,0,17,0,89,12,111,5475
0,0,0,0,0,0,0,12,111,5476
19,0,0,0,29,1,19,12,111,5477
19,0,0,0,29,1,19,12,111,5478
5,0,0,0,7,1,45,12,111,5479
0,0,0,0,0,0,0,12,111,5480
1,0,0,0,2,0,20,12,111,5481
1,0,0,0,1,0,3,12,111,5482
0,0,0,0,0,0,0,12,111,5483
40,3,1,0,12,1,14,12,111,5484
10,0,1,0,6,0,11,12,111,5485
1,0,0,0,1,0,33,12,111,5486
9,0,0,0,15,0,14,12,111,5487
3,0,0,0,4,0,11,12,111,5488
0,0,0,0,0,0,0,12,111,2652
0,0,0,0,0,0,0,12,111,2653
0,0,0,0,0,0,0,12,111,2654
1,0,0,0,1,0,4,12,111,2655
0,0,0,0,0,0,0,12,111,2656
2,0,0,0,2,0,8,12,111,2657
0,0,0,0,0,0,0,12,111,2658
0,0,0,0,0,0,0,12,111,2659
19,0,0,0,27,2,14,12,111,2660
6,0,0,0,9,0,17,12,111,2661
6,0,0,0,8,1,36,12,111,2662
9,0,0,0,12,1,18,12,111,2663
0,0,0,0,0,0,0,12,111,2664
3,0,0,0,3,0,4,12,111,2665
18,0,2,0,6,0,13,12,111,2666
12,0,1,0,7,0,119,12,111,2667
8,0,1,0,0,0,11,12,111,2668
17,0,0,0,23,2,50,12,111,2669
1,0,0,0,1,1,12,12,111,2670
4,0,0,0,7,0,9,12,111,2671
1,0,0,0,1,0,12,12,111,2672
19,2,0,0,4,0,26,12,111,2673
1,0,0,0,1,0,11,12,111,2674
0,0,0,0,0,0,0,12,111,2675
5,0,0,0,8,0,28,12,111,2676
0,0,0,0,0,0,0,12,111,2677
0,0,0,0,0,0,0,12,111,2678
0,0,0,0,0,0,0,12,111,2679
1,0,0,0,2,1,9,12,111,2680
0,0,0,0,0,0,0,12,111,2681
1,0,0,0,2,0,104,12,111,2682
6,0,0,0,8,0,52,12,111,2683
6,0,0,0,6,0,70,12,111,2684
1,0,0,0,1,0,13,12,111,2685
7,0,0,0,8,0,48,12,111,2686
2,0,0,0,3,0,10,12,111,5489
14,0,1,0,4,1,31,12,111,5490
3,0,0,0,3,2,9,12,111,2687
0,0,0,0,0,0,0,12,111,2688
5,0,0,0,6,0,13,12,111,2689
1,0,0,0,1,0,14,12,111,2690
4,0,0,0,5,0,13,12,111,2691
1,0,0,0,1,0,13,12,111,2692
19,0,0,0,28,1,42,12,111,2693
6,0,0,0,8,0,17,12,111,2694
8,0,0,0,8,0,56,12,111,2695
0,0,0,0,0,0,0,12,111,2696
0,0,0,0,0,0,0,12,111,2697
2,0,0,0,2,1,23,12,111,2698
3,0,0,0,4,2,27,12,111,2699
0,0,0,0,0,0,0,12,111,2700
5,0,0,0,8,0,3,12,111,2701
5,0,0,0,9,0,104,12,111,2702
0,0,0,0,0,0,0,12,111,2703
3,0,0,0,4,0,29,12,111,2704
76,6,2,0,12,0,20,12,111,2705
397,12,2,1,448,13,162,12,111,2706
18,0,2,0,7,1,20,12,111,2707
1,0,0,0,1,0,16,12,111,2708
1,0,0,0,1,0,51,12,111,2709
5,0,0,0,8,0,7,12,111,2710
0,0,0,0,0,0,0,12,111,2711
0,0,0,0,0,0,0,12,111,2712
1,0,0,0,1,0,7,12,111,2713
1,0,0,0,1,0,14,12,111,2714
1,0,0,0,1,0,7,12,111,2715
1,0,0,0,1,1,21,12,111,2716
56,2,0,0,57,1,102,12,111,2717
4,0,0,0,5,0,17,12,111,2718
6,0,0,0,9,0,37,12,111,2719
43,0,1,0,61,1,28,12,111,2720
1,0,0,0,2,0,14,12,111,2721
7,0,0,0,11,1,40,12,111,2722
3,0,0,0,3,0,22,12,111,2723
15,0,1,0,9,0,14,12,111,2724
2,0,0,0,3,0,47,12,111,2725
19,1,1,0,8,0,37,12,111,2726
0,0,0,0,0,0,0,12,111,2727
1,0,0,0,1,1,16,12,111,2728
2,0,0,0,3,1,41,12,111,2729
1,0,0,0,1,2,24,12,111,2730
0,0,0,0,0,0,0,12,111,2731
4,0,0,0,4,0,3,12,111,2732
55,5,0,0,19,1,44,12,111,2733
2,0,0,0,2,0,16,12,111,2734
5,0,0,0,7,0,20,12,111,2735
1,0,0,0,1,0,14,12,111,2736
12,0,0,0,24,1,9,12,111,2737
0,0,0,0,0,0,0,12,111,2738
0,0,0,0,0,0,0,12,111,2739
0,0,0,0,0,0,0,12,111,2740
0,0,0,0,0,0,0,12,111,2741
0,0,0,0,0,0,0,12,111,2742
19,0,0,1,25,0,86,12,111,2743
0,0,0,0,0,0,0,12,111,2744
0,0,0,0,0,0,0,12,111,2745
2,0,0,0,4,0,11,12,111,2746
0,0,0,0,0,0,0,12,111,2747
0,0,0,0,0,0,0,12,111,2748
0,0,0,0,0,0,0,12,111,2749
4,0,0,0,7,0,25,12,111,2750
2,0,0,0,0,1,17,12,111,2751
61,1,2,0,61,0,31,12,111,2752
2,0,0,0,2,0,29,12,111,2753
0,0,0,0,0,0,0,12,111,2754
0,0,0,0,0,0,0,12,111,2755
9,0,0,0,16,0,68,12,111,2756
7,0,0,0,11,0,13,12,111,2757
2,0,0,0,2,0,6,12,111,2758
1,0,0,0,1,0,19,12,111,2759
1,0,0,0,2,0,52,12,111,2760
0,0,0,0,0,0,0,12,111,2761
80,7,0,0,56,1,36,12,111,2762
0,0,0,0,0,0,0,12,111,2763
180,4,4,0,179,4,61,12,111,2764
0,0,0,0,0,0,0,12,111,2765
1,0,0,0,2,0,10,12,111,2766
10,0,1,0,5,0,15,12,111,2767
0,0,0,0,0,0,0,12,111,2768
10,0,0,0,14,0,20,12,111,2769
2,0,0,0,2,1,23,12,111,2770
1,0,0,0,1,0,32,12,111,2771
1,0,0,0,2,0,20,12,111,2772
1,0,0,0,1,0,35,12,111,2773
0,0,0,0,0,0,0,12,111,2774
3,0,0,0,3,1,8,12,111,2775
30,0,0,0,47,1,46,12,111,2776
11,0,0,0,13,0,19,12,111,2777
13,0,1,0,3,0,11,12,111,2778
0,0,0,0,0,0,0,12,111,2779
0,0,0,0,0,0,0,12,111,2780
1,0,0,0,1,0,90,12,111,2781
6,0,0,0,8,0,23,12,111,2782
0,0,0,0,0,0,0,12,111,2783
20,1,0,0,15,0,23,12,111,2784
3,0,0,0,4,0,24,12,111,2785
8,0,0,0,11,0,8,12,111,2786
6,0,0,0,8,0,7,12,111,2787
0,0,0,0,0,0,0,12,111,2788
1,0,0,0,2,0,3,12,111,2789
2,0,0,0,3,0,14,12,111,2790
350,12,6,0,346,10,168,12,111,2791
3,0,0,0,3,1,28,12,111,2792
0,0,0,0,0,0,0,12,111,2793
5,0,0,0,7,0,27,12,111,2794
0,0,0,0,0,0,0,12,111,2795
1,0,0,0,1,0,21,12,111,2796
0,0,0,0,0,0,0,12,111,2797
0,0,0,0,0,0,0,12,111,2798
0,0,0,0,0,0,0,12,111,2799
0,0,0,0,0,0,0,12,111,2800
0,0,0,0,0,0,0,12,111,2801
13,0,0,0,18,0,13,12,111,2802
1,0,0,0,1,1,18,12,111,2803
8,0,0,1,7,0,48,12,111,2804
3,0,0,0,3,1,2,12,111,2805
0,0,0,0,0,0,0,12,111,2806
16,0,0,2,14,0,28,12,111,2807
1,0,0,0,2,0,25,12,111,2808
0,0,0,0,0,0,0,12,111,2809
0,0,0,0,0,0,0,12,111,2810
0,0,0,0,0,0,0,12,111,2811
1,0,0,0,1,0,9,12,111,2812
0,0,0,0,0,0,0,12,111,2813
0,0,0,0,0,0,0,12,111,2814
8,0,0,0,10,0,23,12,111,2815
2,0,0,0,5,0,13,12,111,2816
11,0,1,0,1,0,4,12,111,2817
3,0,0,0,3,0,27,12,111,2818
0,0,0,0,0,0,0,12,111,2819
0,0,0,0,0,0,0,12,111,2820
0,0,0,0,0,0,0,12,111,2821
0,0,0,0,0,0,0,12,111,2822
13,0,2,0,1,0,58,12,111,2823
3,0,0,0,4,1,19,12,111,2824
0,0,0,0,0,0,0,12,111,2825
1,0,0,0,1,0,25,12,111,2826
0,0,0,0,0,0,0,12,111,2827
8,0,0,0,15,1,46,12,111,2828
1,0,0,0,1,0,14,12,111,2829
1,0,0,0,1,0,12,12,111,2830
0,0,0,0,0,0,0,12,111,2831
4,0,0,0,5,0,12,12,111,2832
3,0,0,0,3,0,19,12,111,2833
0,0,0,0,0,0,0,12,111,2834
35,0,1,0,43,0,36,12,111,2835
97,3,3,0,77,1,23,12,111,2836
0,0,0,0,0,0,0,12,111,2837
20,0,1,0,15,4,211,12,111,2838
4,0,0,0,5,1,45,12,111,2839
12,0,0,0,18,1,132,12,111,2840
4,0,0,0,4,0,56,12,111,2841
2,0,0,0,2,0,27,12,111,2842
4,0,0,0,5,1,18,12,111,2843
12,0,0,0,17,0,17,12,111,2844
17,2,0,0,1,1,24,12,111,2845
3,0,0,0,5,1,36,12,111,2846
1,0,0,0,1,0,28,12,111,2847
12,0,0,0,16,0,39,12,111,2848
1,0,0,0,1,0,21,12,111,2849
7,0,0,0,9,1,45,12,111,2850
3,0,0,0,3,1,30,12,111,2851
2,0,0,0,2,1,48,12,111,2852
4,0,0,0,5,1,14,12,111,2853
0,0,0,0,0,0,0,12,111,2854
1,0,0,0,1,0,7,12,111,2855
22,0,0,0,30,0,27,12,111,2856
2,0,0,0,2,0,22,12,111,2857
1,0,0,0,2,1,2,12,111,2858
162,13,1,0,102,0,108,12,111,2859
31,0,1,0,38,0,13,12,111,2860
0,0,0,0,0,0,0,12,111,2861
14,0,2,0,1,0,19,12,111,2862
159,6,0,0,181,6,51,12,111,2863
15,0,2,0,3,0,29,12,111,2864
11,1,0,0,3,0,22,12,111,2865
2,0,0,0,2,0,18,12,111,2866
10,0,0,0,15,1,93,12,111,2867
1,0,0,0,1,0,2,12,111,2868
2,0,0,0,2,0,5,12,111,2869
0,0,0,0,0,0,0,12,111,2870
0,0,0,0,0,0,0,12,111,2871
2,0,0,0,2,0,22,12,111,2872
1,0,0,0,2,0,21,12,111,2873
1,0,0,0,2,0,17,12,111,2874
1,0,0,0,1,0,14,12,111,2875
3,0,0,0,4,0,59,12,111,2876
5,0,0,0,9,0,6,12,111,2877
0,0,0,0,0,0,0,12,111,2878
4,0,0,0,6,0,16,12,111,2879
1,0,0,0,1,1,6,12,111,2880
0,0,0,0,0,0,0,12,111,2881
25,0,0,0,38,5,72,12,111,2882
1,0,0,0,1,1,66,12,111,2883
3,0,0,0,4,1,17,12,111,2884
1,0,0,0,1,0,35,12,111,2885
0,0,0,0,0,0,0,12,111,2886
9,0,1,0,6,0,31,12,111,2887
20,0,1,0,18,1,52,12,111,2888
0,0,0,0,0,0,0,12,111,2889
2,0,0,0,2,0,9,12,111,2890
3,0,0,0,5,0,15,12,111,2891
4,0,0,0,7,0,12,12,111,2892
2,0,0,0,3,0,12,12,111,2893
0,0,0,0,0,0,0,12,111,2894
1,0,0,0,1,0,20,12,111,2895
1,0,0,0,1,1,10,12,111,2896
0,0,0,0,0,0,0,12,111,2897
1,0,0,0,1,2,7,12,111,2898
2,0,0,0,2,0,22,12,111,2899
1,0,0,0,1,0,15,12,111,2900
4,0,0,0,4,0,4,12,111,2901
15,0,0,0,30,1,22,12,111,2902
4,0,0,0,5,0,17,12,111,2903
0,0,0,0,0,0,0,12,111,2904
0,0,0,0,0,0,0,12,111,2905
0,0,0,0,0,0,0,12,111,2906
5,0,0,0,6,0,39,12,105,3960
115,11,4,0,11,5,92,12,105,3961
5,0,0,0,6,0,39,12,105,3962
1,0,0,0,1,0,25,12,105,3963
0,0,0,0,0,0,0,12,105,3964
0,0,0,0,0,0,0,12,105,3965
0,0,0,0,0,0,0,12,105,3966
0,0,0,0,0,0,0,12,105,3967
0,0,0,0,0,0,0,12,105,3968
0,0,0,0,0,0,0,12,105,3969
0,0,0,0,0,0,0,12,105,3970
0,0,0,0,0,0,0,12,105,3971
0,0,0,0,0,0,0,12,105,3972
1,0,0,0,1,2,81,12,105,3973
2,0,0,0,2,0,28,12,105,3974
3,0,0,0,5,0,29,12,105,3975
0,0,0,0,0,0,0,12,105,3976
0,0,0,0,0,0,0,12,105,3977
0,0,0,0,0,0,0,12,105,3978
0,0,0,0,0,0,0,12,105,3979
0,0,0,0,0,0,0,12,105,3980
0,0,0,0,0,0,0,12,105,3981
26,1,2,0,10,1,58,12,105,3982
0,0,0,0,0,0,0,12,105,3983
2,0,0,0,4,0,22,12,105,3984
0,0,0,0,0,0,0,12,105,3985
6,0,1,0,0,3,82,12,105,3986
4,0,0,0,5,0,82,12,105,3987
1,0,0,0,1,0,32,12,105,3988
0,0,0,0,0,0,0,12,105,3989
10,0,0,0,18,0,26,12,105,3990
1,0,0,0,0,1,22,12,105,3991
8,0,0,1,6,0,55,12,105,3992
1,0,0,0,1,0,13,12,105,3993
4,0,0,0,6,0,21,12,105,3994
0,0,0,0,0,0,0,12,105,3995
7,0,0,0,14,0,158,12,105,3996
6,0,0,0,9,2,41,12,105,3997
1,0,0,0,1,0,38,12,105,3998
6,0,0,1,3,1,39,12,105,3999
1,0,0,0,1,0,9,12,105,4000
1,0,0,0,1,0,25,12,105,4001
0,0,0,0,0,0,0,12,105,4002
0,0,0,0,0,0,0,12,105,4003
0,0,0,0,0,0,0,12,105,4004
0,0,0,0,0,0,0,12,105,4005
0,0,0,0,0,0,0,12,105,4006
0,0,0,0,0,0,0,12,105,4007
8,0,1,0,0,0,10,12,105,4008
0,0,0,0,0,0,0,12,105,4009
0,0,0,0,0,0,0,12,105,4010
2,0,0,0,1,1,26,12,105,4011
1,0,0,0,1,0,26,12,105,4012
0,0,0,0,0,0,0,12,105,4013
1,0,0,0,1,0,4,12,105,4014
0,0,0,0,0,0,0,12,105,4015
25,0,2,0,18,1,103,12,105,4016
2,0,0,0,2,0,30,12,105,4017
1,0,0,0,1,0,9,12,105,4018
1,0,0,0,1,0,8,12,105,4019
0,0,0,0,0,0,0,12,105,4020
3,0,0,1,0,0,12,12,105,4021
8,0,0,2,2,0,147,12,105,4022
1,0,0,0,2,0,51,12,105,4023
6,0,0,2,0,0,66,12,105,4024
0,0,0,0,0,0,0,12,105,4025
3,0,0,1,0,0,122,12,105,4026
0,0,0,0,0,0,0,12,105,4027
2,0,0,0,3,0,15,12,105,4028
14,0,2,0,2,1,105,12,105,4029
0,0,0,0,0,0,0,12,105,4030
111,2,3,0,132,4,146,12,105,4031
1,0,0,0,1,0,134,12,105,4032
1,0,0,0,1,0,72,12,105,4033
0,0,0,0,0,0,0,12,105,4034
0,0,0,0,0,0,0,12,105,4035
0,0,0,0,0,0,0,12,105,4036
0,0,0,0,0,0,0,12,105,4037
0,0,0,0,0,0,0,12,105,4038
0,0,0,0,0,0,0,12,105,4039
0,0,0,0,0,0,0,12,105,4040
8,1,0,0,0,0,47,12,105,4041
0,0,0,0,0,0,0,12,105,4042
0,0,0,0,0,0,0,12,105,4043
0,0,0,0,0,0,0,12,105,4044
0,0,0,0,0,0,0,12,105,5630
0,0,0,0,0,0,0,12,105,4045
0,0,0,0,0,0,0,12,105,4046
0,0,0,0,0,0,0,12,105,4047
0,0,0,0,0,0,0,12,105,4048
3,0,0,0,3,0,29,12,105,4049
0,0,0,0,0,0,0,12,105,4050
6,0,0,0,8,0,137,12,105,4051
27,0,1,2,14,0,471,12,105,4052
1,0,0,0,1,0,31,12,105,4053
1,0,0,0,1,0,90,12,105,4054
1,0,0,0,1,0,20,12,105,4055
1,0,0,0,2,1,19,12,105,4056
0,0,0,0,0,0,0,12,105,4057
0,0,0,0,0,0,0,12,105,4058
18,0,0,0,31,1,78,12,105,4059
1,0,0,0,1,0,165,12,105,4060
0,0,0,0,0,0,0,12,105,4061
1,0,0,0,1,0,127,12,105,4062
0,0,0,0,0,0,0,12,105,4063
0,0,0,0,0,0,0,12,105,4064
0,0,0,0,0,0,0,12,105,4065
27,0,0,0,31,2,820,12,105,4066
27,0,0,0,31,2,820,12,105,4067
7,0,0,2,2,0,100,12,105,4068
4243,325,17,7,2770,74,3801,12,105,4069
0,0,0,0,0,0,0,12,105,4070
0,0,0,0,0,0,0,12,105,4071
0,0,0,0,0,0,0,12,105,4072
0,0,0,0,0,0,0,12,105,4073
8,0,1,0,0,1,7,12,105,4074
8,0,1,0,0,0,10,12,105,4075
0,0,0,0,0,0,0,12,105,4076
49,3,0,0,38,1,110,12,105,4077
1,0,0,0,1,0,18,12,105,4078
13,0,0,0,24,0,55,12,105,4079
12,1,0,0,3,0,62,12,105,4080
0,0,0,0,0,0,0,12,105,4081
2,0,0,0,4,0,60,12,105,4082
1,0,0,0,3,0,44,12,105,4083
1,0,0,0,2,0,75,12,105,4084
18,0,0,0,32,0,47,12,105,4085
1,0,0,0,1,0,45,12,105,4086
36,0,1,0,40,1,128,12,105,4087
15,0,0,0,26,1,119,12,105,4088
4,0,0,0,4,0,27,12,105,4089
540,34,11,7,253,8,983,12,105,4090
81,6,1,0,45,1,131,12,105,4091
0,0,0,0,0,0,0,12,105,4092
0,0,0,0,0,0,0,12,105,4093
0,0,0,0,0,0,0,12,105,4094
0,0,0,0,0,0,0,12,105,4095
0,0,0,0,0,0,0,12,105,4096
0,0,0,0,0,0,0,12,105,4097
2,0,0,0,2,1,65,12,105,4098
8,0,0,0,10,0,69,12,105,4099
14,0,0,2,10,1,50,12,105,4100
1,0,0,0,2,0,17,12,105,4101
15,0,1,0,8,1,27,12,105,4102
3,0,0,0,6,1,59,12,105,4103
3,0,0,0,4,1,46,12,105,4104
3,0,0,0,6,0,32,12,105,4105
3,0,0,0,6,0,62,12,105,4106
0,0,0,0,0,0,0,12,105,4107
9,0,1,0,3,0,50,12,105,4108
3,0,0,0,5,0,19,12,105,4109
0,0,0,0,0,0,0,12,105,4110
36,0,0,0,53,2,71,12,105,4111
7,0,0,0,12,1,25,12,105,4112
1,0,0,0,2,0,27,12,105,4113
0,0,0,0,0,0,0,12,105,4114
19,1,0,0,15,2,38,12,105,4115
10,0,1,0,7,0,32,12,105,4116
12,0,0,0,17,1,74,12,105,4117
6,0,0,0,11,2,118,12,105,4118
8,0,1,0,1,0,59,12,105,4119
18,0,1,0,18,0,32,12,105,4120
0,0,0,0,0,0,0,12,105,4121
0,0,0,0,0,0,0,12,105,4122
0,0,0,0,0,0,0,12,105,4123
9,0,0,0,16,1,99,12,105,4124
11,1,0,0,4,1,45,12,105,4125
10,1,0,0,2,0,66,12,105,4126
11,1,0,0,3,0,42,12,105,4127
2,0,0,0,4,0,55,12,105,4128
3,0,0,0,3,1,15,12,105,4129
1,0,0,0,1,0,7,12,105,4130
0,0,0,0,0,0,0,12,105,4131
